adult	belongs_to_collection	budget	genres	homepage	id	imdb_id	original_language	original_title	overview	popularity	poster_path	production_companies	production_countries	release_date	revenue	runtime	spoken_languages	status	tagline	title	video	vote_average	vote_count
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]		390526	tt3886604	en	Between Us	Longtime couple Henry and Dianne are afraid that if they finally tie the knot it would mean the end of their days as free-spirited urbanites. But a whirlwind night apart involving temptations from a duo of strangers will either make them realize why they are together in the first place or finally drive them apart forever.	2.191353	/iugqyaw0CSDsnNQsrxB6QLU1gmF.jpg	[]	[]	4/18/2016	0	93	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Between Us	FALSE	5	7
FALSE		0	[{'id': 18, 'name': 'Drama'}]	http://www.thinkofmemovie.com/	98870	tt1198199	en	Think Of Me	As things unravel for a struggling single mother in Las Vegas, she must decide what she's willing to give up to get by.	0.386457	/hX3eU0wLRnM2bEjbGg4Gt2mGGbe.jpg	[{'name': 'Votiv Films', 'id': 34455}, {'name': 'Two Tall Boots', 'id': 84845}, {'name': 'Deep in the Heart Pictures', 'id': 84846}, {'name': 'Ballast Films', 'id': 84847}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	10/15/2011	0	103	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Think Of Me	FALSE	5.5	2
FALSE		1105736	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	https://www.facebook.com/AlltheWrongReasonsFilm?_fb_noscript=1	212747	tt1568799	en	All the Wrong Reasons	An ensemble film about four everyday people: a store manager, a security guard, a fire fighter and a clerk who struggle in the aftermath of trauma.	0.492168	/rC52EV3rgkKqXDC3RKKQzPQd147.jpg	[{'name': 'Buffalo Gal Pictures', 'id': 11517}, {'name': 'Shore Road Pictures', 'id': 25300}]	[{'iso_3166_1': 'CA', 'name': 'Canada'}]	11/1/2013	0	114	[{'iso_639_1': 'en', 'name': 'English'}]	Released	There's always a right reason to do the wrong thing.	All the Wrong Reasons	FALSE	6.1	4
FALSE		0	[{'id': 35, 'name': 'Comedy'}]		291375	tt2286988	en	Sleeping with the Fishes	A woman's journey of self-discovery and the dynamics of her zany family.  Alexis Fish (Gina Rodriguez) is left broke and broken-hearted after the death of her cheating husband, working as a phone sex operator and a walking meatball hero. As she returns to her hometown of Brooklyn for a distant aunt's funeral, she fears to admit to her family and overbearing mother (Priscilla Lopez) that her life is a mess. With help from her quirky sister Kayla (Ana Ortiz) and a new love interest (Steven Strait), Alexis realizes she must let go of her past to define her own future.	0.388701	/q5ttEWDahMNaMa04ljFS4FeeWvc.jpg	[{'name': 'Unikki Production', 'id': 74445}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	8/10/2013	0	95	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Sleeping with the Fishes	FALSE	5	2
FALSE		4700000	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]		166624	tt2091427	en	Treading Water	At first glance, Mica seems a perfectly normal boy. But first glances can often be deceiving... For one, Mica's house is now a museum honouring Guillermo Garibai, the legendary Mexican crooner. Mica spends most of his time there, giving guided tours to aging Garibai fans. But stranger still, Mica smells. He smells like fish. Numerous doctors, his life-long therapist and even his own parents are at a loss. No one wants to be Mica's friend. Girls won't talk to him. His life appears pointless, uneventful, doomed. That is, until Laura walks into it.	0.830472	/4SRho1ksEmCEImzzOLBBuuumfn2.jpg	[{'name': 'Rhombus Media', 'id': 164}, {'name': 'Mecanismo Films', 'id': 21382}, {'name': 'Redrum', 'id': 41921}]	[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]	9/13/2013	0	92	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Mica is a perfectly normal boy. Well he would be if he didn't smell of fish.	Treading Water	FALSE	5.6	6
FALSE	{'id': 2704, 'name': 'The Bible Collection', 'poster_path': '/neB5ufQZdq0NxLBJYkgQRhIQfdE.jpg', 'backdrop_path': '/21bK2Eg8kEMu9OsQvP4MoofBXSF.jpg'}	20000000	[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]		2331	tt0199232	en	Jesus	The film is notable for presenting a more human Jesus, compared to more solemn portrayals in earlier films; here Jesus laughs and cries like anyone else. Among other things, he weeps at Josephƒ??s funeral, throws stones in Lake Galilee when meeting Simon Peter and James son of Zebedee for the first time, dances at the wedding at Cana, and starts a water-splashing fight with his disciples as well. Satan is portrayed as a man in modern dress (and as a woman in red). During his temptation of Jesus, he shows him the Earth from the vantage point of space. Satan also shows Jesus images of wars and destruction carried out in his name. The film adds an apocryphal Roman historian named ƒ??Livioƒ? who watches and comments as events unfold; he is presumably named after Livy.	2.524781	/jkyll5jAzT6UT8gFp40e0iWzdYA.jpg	[{'name': 'Five Mile River Films', 'id': 974}, {'name': 'Beta Film', 'id': 1080}, {'name': 'CBS Television', 'id': 1081}, {'name': 'Lux Vide', 'id': 1082}, {'name': 'Ž?esk?­ televize', 'id': 5928}]	[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]	12/25/1999	0	240	[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'pt', 'name': 'Portugu?¦s'}]	Released		Jesus	FALSE	5.4	8
FALSE		0	[]		350831	tt0122684	fi	Risti ja liekki	Set in early 16th century Finland, a knight Olavi Gideoninpoika meets  Mirjam Raakelintyt??r and falls in love. Mirjami hides in a monastery disguised as a choir boy, but is revealed by a monk Rasmus, who also desires her, and is put on trial.	0.001185	/t93elBnpxTMFvurAWQcgJcJ7nxO.jpg	[]	[]	3/1/1957	0	79	[{'iso_639_1': 'fi', 'name': 'suomi'}]	Released		The Cross and The Flame	FALSE	0	0
FALSE		0	[{'id': 53, 'name': 'Thriller'}]		298695	tt0813991	en	Act of God	When a heart surgeon chooses to save one female patient's life over another, her boyfriend looks for revenge.	0.077309		[{'name': 'Giant Films', 'id': 12319}, {'name': 'AOG Films', 'id': 36057}, {'name': 'Karma Pictures', 'id': 36058}, {'name': 'Spectrum Media Entertainment', 'id': 36059}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	1/1/2009	0	68	[]	Released		Act of God	FALSE	4.8	2
FALSE		0	[{'id': 18, 'name': 'Drama'}]		405576	tt0850311	en	Losing It	Comedy-drama about an advertising executive whose struggle to meet the standards of his demanding boss is made more difficult when he is diagnosed with testicular cancer.	0.039211		[{'name': 'Clerkenwell Films', 'id': 15788}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	9/13/2006	0	90	[]	Released		Losing It	FALSE	0	0
FALSE		0	[{'id': 10749, 'name': 'Romance'}]		309820	tt0485441	zh	‚??‡?®‡?ø	A wild country girl moves to Shanghai with her painter boyfriend and experiences exploitation and poverty.	0.00181	/y5Fq4kFmLSLTGYLDTCZlffWLYlc.jpg	[{'name': 'Lianhua Film Company', 'id': 37230}]	[{'iso_3166_1': 'CN', 'name': 'China'}]	4/11/1932	0	70	[]	Released		Wild Rose	FALSE	0	0
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		464819	tt0365473	en	The Making of 'The Terminator': A Retrospective	An interview session with Arnold Schwarzenegger and director James Cameron gives us a better understanding of how hard it was making Terminator, The (1984) on such a low budget. Clips from the film are present along with funny and interesting stories from behind the scenes.	1.00E-06		[]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	1/1/1992	0	18	[{'iso_639_1': 'en', 'name': 'English'}]	Released		The Making of 'The Terminator': A Retrospective	FALSE	0	0
FALSE		0	[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]		67713	tt0028119	en	Popeye the Sailor Meets Sindbad the Sailor	In "Popeye Meets Sindbad (Bluto)," Popeye's perennial enemy almost outshines him. Bluto is in rare form, his rich, bass voice rendering with gusto a catchy tune. He is also charismatic as a comic relief. This cartoon gem, one of Popeye's best, comes in vibrant colors thanks to having been digitally revamped.	0.978521	/cv8yUwFyP7rB3UuUdI1ibZlRhHh.jpg	[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Fleischer Studios', 'id': 8302}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	11/27/1936	0	16	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Popeye the Sailor Meets Sindbad the Sailor	FALSE	6.4	10
FALSE		0	[{'id': 99, 'name': 'Documentary'}]	http://www.cityofghosts.com	428501	tt6333056	en	City of Ghosts	With unprecedented access, this documentary follows the extraordinary journey of ƒ??Raqqa is Being Slaughtered Silentlyƒ?ƒ??a group of anonymous citizen journalists who banded together after their homeland was overtaken by ISISƒ??as they risk their lives to stand up against one of the greatest evils in the world today.	1.784246	/c1RxAfjPsSWV1PxuxnJM9BXMTFP.jpg	[{'name': 'Our Time Projects', 'id': 52707}]	[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'TR', 'name': 'Turkey'}, {'iso_3166_1': 'SY', 'name': 'Syrian Arab Republic'}]	7/14/2017	0	90	[{'iso_639_1': 'ar', 'name': '???????ñ??????'}]	Released	Our words are stronger than their weapons.	City of Ghosts	FALSE	2	3
FALSE		0	[{'id': 99, 'name': 'Documentary'}]	http://www.chasingcoral.com	432615	tt6333054	en	Chasing Coral	Coral reefs are the nursery for all life in the oceans, a remarkable ecosystem that sustains us. Yet with carbon emissions warming the seas, a phenomenon called ƒ??coral bleachingƒ?ƒ??a sign of mass coral deathƒ??has been accelerating around the world, and the public has no idea of the scale or implication of the catastrophe silently raging underwater.	1.251518	/BbL1CHIKYIOY7wi3xEKWDxR4RK.jpg	[{'name': 'Exposure Labs', 'id': 89145}, {'name': 'Sustainable Films', 'id': 92454}, {'name': 'Argent Pictures', 'id': 92455}, {'name': 'Code Blue Foundation', 'id': 92456}, {'name': 'EarthSense Foundation', 'id': 92457}, {'name': 'Kendeda Fund, The', 'id': 92458}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	3/16/2017	0	93	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Chasing Coral	FALSE	8.7	14
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		433067	tt5875666	en	This Is Everything: Gigi Gorgeous	A groundbreaking film that portrays the journey of Gigi Lazzarato, a fearless woman who began life as Gregory, posting fashion videos to YouTube from his bedroom, only to later come out as a transgender female. With never-before-seen personal footage, the film spotlights a familyƒ??s unwavering love for a child.	0.343367	/uc1dV6YD8wVcxKcaIazTbuKEWUG.jpg	[{'name': 'YouTube Red', 'id': 73091}]	[]	1/24/2017	0	91	[{'iso_639_1': 'en', 'name': 'English'}]	Post Production		This Is Everything: Gigi Gorgeous	FALSE	5.3	3
FALSE		0	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]		352387	tt2730162	en	Fool's Day	Fool's Day is a dark comedy about a 4th grade class that pull an innocent, April Fool's prank on their teacher...that accidentally kills her. Panicked and convinced they will go to prison, the blood splattered classmates try to cover up the murder and dispose of the body before their D.A.R.E. officer shows up for his weekly lesson.	0.058303	/tTV4qCQb65ZdQ6UGnFDUwP8HMaC.jpg	[]	[]	4/18/2013	0	19	[]	Released		Fool's Day	FALSE	10	1
FALSE		0	[{'id': 99, 'name': 'Documentary'}]	http://www.exhibitapictures.com	359749	tt4372240	en	78/52	78 shots. 52 cuts. The shower scene from PSYCHO.	2.488539	/mgxvMjVTCPVu2izLJjUqgs6bDWN.jpg	[{'name': 'Exhibit A Pictures', 'id': 63267}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	11/3/2017	0	91	[{'iso_639_1': 'en', 'name': 'English'}]	Released		78/52	FALSE	0	4
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		430834	tt6290202	en	Water & Power: A California Heist	Uncovering the profiteering of the state's water barons and how they affect farmers, average citizens, and unincorporated towns throughout California.	0.225292	/4gfJUbwkByWNPlqDxuV1SvsdHKA.jpg	[]	[]	1/23/2017	0	87	[{'iso_639_1': 'en', 'name': 'English'}]	Post Production		Water & Power: A California Heist	FALSE	7.5	2
FALSE		273428	[{'id': 99, 'name': 'Documentary'}]	http://www.whatthehealthfilm.com/	415086	tt5541848	en	What the Health	What the Health is a ground breaking feature length documentary from the award-winning filmmakers of Cowspiracy, that follows the exciting journey of intrepid filmmaker, Kip Andersen, as he uncovers the impacts of highly processed industrial animal foods on our personal health and  greater community, and explores why leading health organizations continue to promote the industry despite countless medical studies and research showing deleterious effects of these products on our health.	7.754452	/iYbVLaNHnfyR53hOHNosUKADPJ2.jpg	[{'name': 'Spark Media', 'id': 10081}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	3/16/2017	0	97	[{'iso_639_1': 'en', 'name': 'English'}]	Released		What the Health	FALSE	7.9	46
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		433084	tt6333072	en	Joshua: Teenager vs. Superpower	When the Chinese Communist Party backtracks on its promise of autonomy to Hong Kong, teenager Joshua Wong decides to save his city. Rallying thousands of kids to skip school and occupy the streets, Joshua becomes an unlikely leader in Hong Kong and one of Chinaƒ??s most notorious dissidents.	0.592573	/2vlRtD1ApgW49YW5qDndy16XU6Z.jpg	[]	[]	1/20/2017	0	78	[{'iso_639_1': 'cn', 'name': '†?¨†ú?Š? / †¯œ†ú?Š?ñ'}, {'iso_639_1': 'en', 'name': 'English'}]	Released		Joshua: Teenager vs. Superpower	FALSE	6.9	7
FALSE	{'id': 463112, 'name': 'Hailey Dean Mystery Collection', 'poster_path': None, 'backdrop_path': None}	0	[{'id': 10770, 'name': 'TV Movie'}, {'id': 9648, 'name': 'Mystery'}]	http://www.hallmarkmoviesandmysteries.com/hailey-dean-mystery-murder-with-love	422842	tt6203026	en	Hailey Dean Mystery: Murder, With Love	Former prosecutor-turned-therapist Hailey Dean is a powerhouse, Mensa bright, and acutely observant. During a tragic week, one of her patients loses her parents to separate fatal accidents along with millions of dollars that has seemingly vanished into thin air. When the police begin to question Hailey's patient, shes knows she is innocent. But who is the culprit?	0.223859	/5t4thkgdVJChBp7BXez7UDeciFp.jpg	[{'name': 'The Hallmark Channel', 'id': 6425}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	10/23/2016	0	90	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Hailey Dean Mystery: Murder, With Love	FALSE	6	1
FALSE		0	[{'id': 878, 'name': 'Science Fiction'}]		313943	tt3722614	en	Revolt	The story of humankind's last stand against a cataclysmic alien invasion. Set in the war-ravaged African countryside, a U.S. soldier and a French foreign aid worker team up to survive the alien onslaught. Their bond will be tested as they search for refuge across a crumbling world.	8.442584	/8px66iPQEfw5CRp8DwyQp46oynE.jpg	[{'name': 'Automatik Entertainment', 'id': 7625}, {'name': 'Voltage Pictures', 'id': 10255}, {'name': 'Tea Shop & Film Company', 'id': 13161}, {'name': '42 Films', 'id': 22508}, {'name': 'Movie Power', 'id': 75895}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	7/1/2017	0	87	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Revolt	FALSE	6	21
FALSE		0	[{'id': 37, 'name': 'Western'}]		455675	tt6334884	en	Hickok	Legendary Lawman and Gunslinger Wild Bill Hickok, is tasked with taming the wildest cow-town in the West, while delivering his own brand of frontier Justice and infamous gunfighter's reputation as the fastest draw in the West is put to the test	2.747249	/nZdifMku2bcZKZCu7xyrVEU09Le.jpg	[]	[]	7/7/2017	0	88	[{'iso_639_1': 'en', 'name': 'English'}]	In Production		Hickok	FALSE	5	9
FALSE		0	[{'id': 18, 'name': 'Drama'}]	http://doyoutakethismanmovie.com	345916	tt4723724	en	Do You Take This Man	When a gay couple's impending wedding hits a snag, the grooms must rely on their friends and family to see them through.	0.814903	/ddVPZgCrJisjMfqluy2yNn0M2i2.jpg	[{'name': 'Modern Love', 'id': 56239}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	7/7/2017	0	92	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Do You Take This Man	FALSE	0	0
FALSE		60000000	[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]	http://thedarktower-movie.com	353491	tt1648190	en	The Dark Tower	The last Gunslinger, Roland Deschain, has been locked in an eternal battle with Walter Oƒ??Dim, also known as the Man in Black, determined to prevent him from toppling the Dark Tower, which holds the universe together. With the fate of the worlds at stake, good and evil will collide in the ultimate battle as only Roland can defend the Tower from the Man in Black.	50.903593	/i9GUSgddIqrroubiLsvvMRYyRy0.jpg	[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Weed Road Pictures', 'id': 433}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Sony Pictures Entertainment', 'id': 5752}]	[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]	8/3/2017	71000000	95	[{'iso_639_1': 'en', 'name': 'English'}]	Released	There are other worlds than these	The Dark Tower	FALSE	5.7	688
FALSE		0	[{'id': 18, 'name': 'Drama'}]		458335	tt3332372	pt	Soundtrack		0.270556	/qqYrHnstbeUa7CnTNzfxMpq2vLx.jpg	[{'name': 'Anan?œ Produ???æes', 'id': 52258}]	[]	7/6/2017	0		[]	Released		Soundtrack	FALSE	0	0
FALSE		0	[{'id': 878, 'name': 'Science Fiction'}]	http://www.nowhereboysmovie.com/	369406	tt4836736	en	Nowhere Boys: The Book of Shadows	A year after the boys crossed dimensions, discovered magic and battled the restoring demon, they are back home in Bremin and are struggling with everyday teenage life. Felix has high hopes for the four heroes. He wants them to push the limits of their magical ability, working as a team to become masters of the arcane. But although he's unwilling to admit it, the boys have grown apart. The boys, once in perfect magical and elemental alignment, are a tangle of rivalry and distrust.  On the verge of separating, the Nowhere Boys are drawn together for one last spell when Felix discovers a magically sealed 'Book of Shadows'. Unwittingly this releases a powerful force of chaos, and the gang is reluctantly drawn into a showdown that threatens their world and all they love...	1.301415	/dDYuyGGRL0yLRkd4RxVna9nRe5b.jpg	[{'name': 'Screen Australia', 'id': 7584}, {'name': 'Film Victoria', 'id': 11840}, {'name': 'Matchbox Pictures', 'id': 29506}, {'name': 'Austrailian Broadcasting Corporation (ABC)', 'id': 93857}]	[{'iso_3166_1': 'AU', 'name': 'Australia'}]	1/1/2016	0	80	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Nowhere Boys: The Book of Shadows	FALSE	5.4	10
FALSE		400000	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	http://www.comounanoviasinsexo.com.ar/	444935	tt5332158	es	Como una novia sin sexo	When three friends go on a camping trip in a remote part of Argentina, sexual tensions quickly bubble to the surface. Once in virtual seclusion by the beach, Juli, also camping at the site, quickly recognises that that the boys seem to have a closer relationship than what she would consider 'normal'. The line between friendship and love fade further for two of the boys in particular as their desire becomes too much to bear. When what started as a simple getaway quickly becomes tinged with sex, romance, and conflict, everyone is forced to confront who they really are for the very first time.	0.792595	/n97zRq5ILhAFpgFSXMUsPsOkYQ6.jpg	[{'name': 'Sombracine Producciones', 'id': 87308}]	[{'iso_3166_1': 'AR', 'name': 'Argentina'}]	10/13/2016	0	143	[{'iso_639_1': 'es', 'name': 'Espa?ñol'}]	Released	Until the desire appears	Bromance	FALSE	5.5	2
