adult	belongs_to_collection	budget	genres	homepage	id	imdb_id	original_language	original_title	overview	popularity	poster_path	production_companies	production_countries	release_date	revenue	runtime	spoken_languages	status	tagline	title	video	vote_average	vote_count
FALSE	{'id': 304378, 'name': 'Independence Day Collection', 'poster_path': '/diCxphvzqas0Tr5eq7tLUzg5M7d.jpg', 'backdrop_path': '/p7oqa94XgNGVMazXwR49QfyGgtx.jpg'}	75000000	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]		602	tt0116629	en	Independence Day	On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.	17.634197	/bqLlWZJdhrS0knfEJRkquW7L8z2.jpg	[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Centropolis Entertainment', 'id': 347}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	6/25/1996	816969268	145	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Earth. Take a good look. It might be your last.	Independence Day	FALSE	6.7	3334
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]		14553	tt0117737	en	Stealing Beauty	Lucy Harmon, an American teenager is arriving in the lush Tuscan countryside to be sculpted by a family friend who lives in a beautiful villa. Lucy visited there four years earlier and exchanged a kiss with an Italian boy with whom she hopes to become reacquainted.	6.418805	/tPSznZ6BybcVtZdrdApVi6lgfoM.jpg	[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Recorded Picture Company (RPC)', 'id': 11561}, {'name': 'Jeremy Thomas Productions', 'id': 14698}, {'name': 'France 2 CinÃ©ma', 'id': 15671}, {'name': 'Fiction Films', 'id': 20783}]	[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	3/29/1996	0	116	[{'iso_639_1': 'en', 'name': 'English'}]	Released	The most beautiful place to be is in love.	Stealing Beauty	FALSE	6.6	99
FALSE		55000000	[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]		9566	tt0116277	en	The Fan	When the San Francisco Giants pay centerfielder Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan Gil Renard.  So when Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory... not even murder.	12.202063	/fdW8T9kkYlPyOGh0V5eodFr8SQq.jpg	[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mandalay Entertainment', 'id': 1236}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	8/15/1996	18626419	116	[{'iso_639_1': 'en', 'name': 'English'}]	Released	All fans have a favorite player.  This one has a favorite target.	The Fan	FALSE	5.7	202
FALSE	{'id': 97456, 'name': 'The Hunchback of Notre Dame Collection', 'poster_path': '/vX0k6lP6tBi8XHdvNtOvsbNgyxM.jpg', 'backdrop_path': '/oAq4tE4fTXfsWz35kyajoWNzHfo.jpg'}	100000000	[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]		10545	tt0116583	en	The Hunchback of Notre Dame	When Quasi defies the evil Frollo and ventures out to the Festival of Fools, the cruel crowd jeers him. Rescued by fellow outcast the gypsy Esmeralda, Quasi soon finds himself battling to save the people and the city he loves.	13.553999	/gpMXF2Bp7GHTT8GbMgf7yuBEyuV.jpg	[{'name': 'Walt Disney Pictures', 'id': 2}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	6/21/1996	100138851	91	[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}]	Released		The Hunchback of Notre Dame	FALSE	6.8	1182
FALSE		47000000	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]		9894	tt0115798	en	The Cable Guy	When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up -- and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the "friendship," Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behavior.	7.586577	/mqb62jLrlrT6XS1rR8cprtEW2Z6.jpg	[{'name': 'Columbia Pictures Corporation', 'id': 441}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	6/10/1996	102825796	96	[{'iso_639_1': 'en', 'name': 'English'}]	Released	There's no such thing as free cable.	The Cable Guy	FALSE	5.7	603
FALSE		27000000	[{'id': 35, 'name': 'Comedy'}]		11543	tt0116778	en	Kingpin	After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naÃ¯ve hit the circuit intent on settling an old score with Big Ern.	11.633347	/l2LObt7s0hakFi9ga6tOKMqKkuo.jpg	[{'name': 'Motion Picture Corporation of America', 'id': 2090}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	7/4/1996	25023434	113	[{'iso_639_1': 'en', 'name': 'English'}]	Released	You wouldn't want to meet these pinheads in an alley.	Kingpin	FALSE	6.7	248
FALSE		100000000	[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	http://www.warnerbros.com/eraser	9268	tt0116213	en	Eraser	U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.	6.919314	/bmOG5k07nrnS8T49NVPM1LnrOf1.jpg	[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}]	[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]	6/21/1996	242295562	115	[{'iso_639_1': 'en', 'name': 'English'}]	Released	He will erase your past to protect your future.	Eraser	FALSE	5.6	553
FALSE		0	[{'id': 99, 'name': 'Documentary'}]	http://www.tsquare.tv/film/	52059	tt0113147	en	The Gate of Heavenly Peace	The Gate of Heavenly Peace is a feature-length documentary about the 1989 protest movement, reflecting the drama, tension, humor, absurdity, heroism, and many tragedies of the six weeks from April to June in 1989. The film reveals how the hard-liners within the government marginalized moderates among the protesters (including students, workers and intellectuals), while the actions of radical protesters undermined moderates in the government. Moderate voices were gradually cowed and then silenced by extremism and emotionalism on both sides.	0.10705	/h5pKvDcSJSTGBV83uk3yhWjX23X.jpg	[]	[]	1/1/1995	0	180	[]			The Gate of Heavenly Peace	FALSE	6.7	3
FALSE	{'id': 86028, 'name': 'The Nutty Professor Collection', 'poster_path': '/a6zC38ID7EyAflo8tsPDP4IE0Mt.jpg', 'backdrop_path': '/mW1NQFOSCwwgk03SpcpwiQEL2Lo.jpg'}	54000000	[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]		9327	tt0117218	en	The Nutty Professor	Eddie Murphy stars as shy Dr. Sherman Klump, a kind, brilliant, 'calorifically challenged' genetic professor. When beautiful Carla Purty joins the university faculty, Sherman grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up , plumped down Don Juan.	9.651581	/5DOwcsvjYzHbQLnWkZPthhFYxaj.jpg	[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	6/26/1996	128769345	95	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Inside Sherman Klump, a party animal is about to break out.	The Nutty Professor	FALSE	5.4	717
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]		123763	tt0100990	es	Yo, la peor de todas	A viceroy and an archbishop take their posts in Mexico. A local nun, Sor Juana InÃ©s de la Cruz (1651-1695), intrigues them. The viceroy and his wife find her brilliant and fascinating. The prelate finds her a symbol of European laxity. He engineers the election of a new abbess, severe and ascetic. The virreina visits Sor Juana often and inspires her to write passionate poetry that the archbishop finds scandalous. The viceroy protects her. After he is replaced and returns to Spain with his wife, Sor Juana faces envy and retribution. A bishop betrays her, her confessor humbles her. Plague, a tribunal, and her confession as "the worst of all" end the great poet's life.	0.202495	/92rUVejlXlo2BlNY4WVlPk0bWJb.jpg	[{'name': 'GEA CinematogrÃ¡fica', 'id': 61085}]	[{'iso_3166_1': 'AR', 'name': 'Argentina'}]	8/9/1990	0	105	[{'iso_639_1': 'es', 'name': 'EspaÃ±ol'}]	Released		I, the Worst of All	FALSE	6.8	3
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]		81949	tt0111546	ro	Un Ã©tÃ© inoubliable	In 1925 Romania, young Marie-Therese Von Debretsy refuses the flirtatious advances of her husband's commanding officer. As a result, the cosmopolitan family is reassigned to a brutally bleak and dangerous outpost on the Bulgarian/Romanian frontier where both their relationship and humanity are severely tested.	0.826372	/qW6vsxia4F8Wk8FglHn3rgAVC0g.jpg	[{'name': 'Canal Plus', 'id': 104}, {'name': 'MK2 Production', 'id': 6274}]	[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RO', 'name': 'Romania'}]	5/15/1994	65352	82	[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ro', 'name': 'RomÃ¢nÄƒ'}]	Released		An Unforgettable Summer	FALSE	7.2	6
FALSE		0	[]		42005	tt0093199	en	Hol volt, hol nem volt	Shot in B&amp;W, Gyula Gazdag's film follows the surreal and often comic quests of young Andris, an orphan searching for a father who doesn't exist, and Orban, a government clerk who's had enough of oppressive bureaucracy.	0.043125	/pXiDQ3srsu9w64g8gL4rNA5WDUN.jpg	[]	[{'iso_3166_1': 'HU', 'name': 'Hungary'}]	1/1/1987	0	97	[{'iso_639_1': 'hu', 'name': 'Magyar'}]	Released		A Hungarian Fairy Tale	FALSE	0	0
FALSE		0	[]		124306	tt0106810	en	En compagnie d'Antonin Artaud	May, 1946, in Paris young poet Jacques Prevel meets Antonin Artaud, the actor, artist, and writer just released from a mental asylum. Over ten months, we follow the mad Artaud from his cruel coaching of an actress in his "theatre of cruelty" to his semi-friendship with Prevel who buys him drugs and hangs on his every word. Meanwhile, Prevel divides his time between Jany, his blond, young, drug-hazed mistress, and Rolande, his dark-haired, long-suffering wife, who has a child during this time. Cruelty, neglect, poverty, egoism, madness, and the pursuit of art mix on the Left Bank.	0.000308	/4KhSvrn9FPxQdyYShLAK6MwRKu3.jpg	[]	[]	1/1/1993	0	90	[]	Released		My Life and Times With Antonin Artaud	FALSE	8	1
FALSE		0	[]		183955	tt0111180	en	Sibak	Brothers Joel (Alex Del Rosario), Dennis (Grandong Cervantes) and Sonny (Lawrence David) work together as dancers at a low-rent gay bar in downtown Manila, in the Philippines. Despite his mother's pleas, Sonny decides to quit college to work full-time at the bar, while Dennis has moved beyond dancing into prostitution at the urging of the manipulative club manager. Joel, the eldest, tries to balance his secret gay life with his socially respectable role as a husband and father.	0.05956	/zvVXkHsFLCRlp6mbzMEp1niXris.jpg	[{'name': 'First Run Features', 'id': 4095}, {'name': 'Tangent Films International', 'id': 50180}]	[{'iso_3166_1': 'PH', 'name': 'Philippines'}]	9/9/1994	0	100	[{'iso_639_1': 'tl', 'name': ''}]	Released		Midnight Dancers	FALSE	7	1
FALSE		0	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]		44535	tt0111237	en	Somebody to Love	Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.	0.970688	/vXIGFSwb87DJBiywAiOFzccrVmt.jpg	[{'name': 'Initial Productions', 'id': 231}, {'name': 'Cabin Fever Entertainment', 'id': 21304}, {'name': 'LumiÃ¨re Pictures', 'id': 25129}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	9/27/1994	0	102	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Somebody to Love	FALSE	5.1	2
FALSE		0	[{'id': 18, 'name': 'Drama'}]		44495	tt0072362	en	A Very Natural Thing	When David, an ex-monk still in his twenties meets Mark, he falls hard; soon he's asked Mark if they can live together. Things go well for awhile, and then differences in their definition of "commitment" begin to push them apart. Mark wants other sexual adventures, David tries to go along. Can they talk through the crisis in their relationship or is a breakup in the offing? David sees his relationship with Mark as a marriage, so if it ends, can David's heart ever heal?	0.147662	/4MsrBHWIClZIcd66XsWUn4lt2LO.jpg	[]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	1/1/1974	0	80	[{'iso_639_1': 'en', 'name': 'English'}]	Rumored		A Very Natural Thing	FALSE	6.3	3
FALSE		0	[{'id': 35, 'name': 'Comedy'}]		78285	tt0103207	fr	La vieille qui marchait dans la mer	La vieille qui marchait dans la mer (English: The Old Lady Who Walked in the Sea) is a 1991 French film directed by Laurent Heynemann and written by Heynemann and Dominique Roulet. It won the 1992 CÃ©sar Award for Best Actress.	0.573423	/nxSZgomA1uvK9sLbr5tG8iKS68H.jpg	[{'name': 'Films A2', 'id': 875}, {'name': 'Little Bear', 'id': 16772}]	[{'iso_3166_1': 'FR', 'name': 'France'}]	9/18/1991	0	0	[{'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]	Released		The Old Lady Who Walked in the Sea	FALSE	0	0
FALSE		80000000	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]		11228	tt0116040	en	Daylight	A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.	11.995799	/cPl88Kh44fo005rYrdIxm62GQCb.jpg	[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Davis Entertainment', 'id': 1302}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	12/6/1996	159212469	115	[{'iso_639_1': 'en', 'name': 'English'}]	Released	No air. No escape. No time.	Daylight	FALSE	5.8	385
FALSE		30000000	[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]		10779	tt0116365	en	The Frighteners	Once an architect, Frank Bannister now passes himself off as an exorcist of evil spirits. To bolster his facade, he claims his "special" gift is the result of a car accident that killed his wife. But what he does not count on is more people dying in the small town where he lives. As he tries to piece together the supernatural mystery of these killings, he falls in love with the wife of one of the victims and deals with a crazy FBI agent.	12.09096	/cS3QPtMsE1jsEWUww5WsPE275Jb.jpg	[{'name': 'WingNut Films', 'id': 11}, {'name': 'Universal Pictures', 'id': 33}]	[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]	7/18/1996	29359216	110	[{'iso_639_1': 'en', 'name': 'English'}]	Released	No Rest for the Wicked.	The Frighteners	FALSE	6.7	413
FALSE		5000000	[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]		26748	tt0116905	en	Lone Star	When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.	9.069963	/eSuuTqr5wmzWu4OCS51Qw0q6VrV.jpg	[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Rio Dulce', 'id': 11948}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	6/21/1996	13269963	135	[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaÃ±ol'}]	Released	John Sayles invites you to return to the scene of the crime.	Lone Star	FALSE	6.9	79
FALSE		12000000	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]		38223	tt0116493	en	Harriet the Spy	When the secret notebook of a young girl who fancies herself a spy is found by her friends, her speculations make her very unpopular! Can she win her friends back?	4.086563	/erYGaztkz1tJbmyiB8uLMa9e4ZG.jpg	[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Rastar Pictures', 'id': 2070}, {'name': 'Nickelodeon Movies', 'id': 2348}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	7/10/1996	0	100	[{'iso_639_1': 'en', 'name': 'English'}]	Released	On your case!	Harriet the Spy	FALSE	5.7	47
FALSE		32000000	[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]		9294	tt0117333	en	Phenomenon	An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.	5.575992	/gsmwDAtdxAUzVyELzvdRavqqVYN.jpg	[{'name': 'Touchstone Pictures', 'id': 9195}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	7/5/1996	152036382	123	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Some things in life just can't be explained.	Phenomenon	FALSE	6.2	328
FALSE		0	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]		49963	tt0118113	en	Walking and Talking	Things have been tough lately for Amelia. Her best friend moved out of the apartment, her cat got cancer, and now her best friend, Laura, is getting married. She copes with things, from the help of Andrew, Frank, Laura, and a brief romance with Bill "The Ugly Guy".	0.913281	/wUMMnbcqrNP1jIf64kDcJ6NtDJj.jpg	[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Zenith Entertainment', 'id': 3644}, {'name': 'Good Machine', 'id': 10565}, {'name': 'Mikado Film', 'id': 11912}, {'name': 'Electric', 'id': 53407}, {'name': 'TEAM Communications Group', 'id': 53408}]	[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]	7/17/1996	0	86	[{'iso_639_1': 'en', 'name': 'English'}]	Released	A movie for everyone who wants to get married and stay single at the same time.	Walking and Talking	FALSE	6.6	8
