adult	belongs_to_collection	budget	genres	homepage	id	imdb_id	original_language	original_title	overview	popularity	poster_path	production_companies	production_countries	release_date	revenue	runtime	spoken_languages	status	tagline	title	video	vote_average	vote_count
FALSE	{'id': 245326, 'name': 'The FjÃ¤llbacka Murders', 'poster_path': '/q2ldSCwmdEUpfW4y4HuLpIhauV3.jpg', 'backdrop_path': '/hGhTAKFSQfoT4kdpj031SDWdN6k.jpg'}	0	[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]		231811	tt2183070	sv	FjÃ¤llbackamorden 04 - Ljusets drottning	On a crystal clear, starry and bitingly cold winter night a young woman dressed in the traditional Lucia white gown is seen running across the ice while sobbing. She stumbles in her long gown and drops her crown of candles in the snow and when she reaches a channel in the ice she throws herself into the dark waters and disappears. We find Erica and her husband Patrik right in the middle of preparing everything to celebrate Christmas in their house for the first time. On the 13th of December the family goes to church to watch the Lucia celebration only to find out that the Lucia has gone missing. Erica who notices a dispute in the audience can't help herself but to try and find out what the fight was really about and what could have happened to the missing Lucia. The past catches up with the present as Erica's discoveries leads to the missing Lucia, a secret love affair and a son seeking revenge for his mother.	1.986595	/gP1sRcY7A0YCsBMWsnl9mEnrRJd.jpg	[{'name': 'Tre VÃ¤nner Produktion AB', 'id': 11792}]	[{'iso_3166_1': 'SE', 'name': 'Sweden'}]	9/29/2013	0	90	[{'iso_639_1': 'sv', 'name': 'svenska'}]	Released		The FjÃ¤llbacka Murders: The Queen of Lights	FALSE	5	6
FALSE	{'id': 245326, 'name': 'The FjÃ¤llbacka Murders', 'poster_path': '/q2ldSCwmdEUpfW4y4HuLpIhauV3.jpg', 'backdrop_path': '/hGhTAKFSQfoT4kdpj031SDWdN6k.jpg'}	0	[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]		168056	tt2190252	sv	FjÃ¤llbackamorden 05 - VÃ¤nner fÃ¶r livet	The successful detective writer, Erica Falck, is thinking that her next book should be based on a true mysterious event from her childhood. When she was only 13 years old one of her dear friends and classmate Peter boarded a bus and then disappeared. Erica has been unable to let go of the tragic event and her first meeting with a real mystery. As she starts digging deeper into what really happened to Peter it seems as if she has awakened a sleeping beast. When Erica's only connection to Peter, his brother Ivan, who is on his way to see her, gets stabbed and murdered her mission becomes not only to solve the mystery about Peter but also to find out who killed Ivan. During a high school reunion party the heat builds up when Tina, Peter and Ivan's enigmatic sister, unexpectedly shows up and later at the party another murder is committed that leads Erica closer to the truth about what actually happened to the missing Peter.	0.775202	/4ZxVjoxHWdqA2vrxWcv2NXF9pD4.jpg	[{'name': 'Tre VÃ¤nner Produktion AB', 'id': 11792}]	[{'iso_3166_1': 'SE', 'name': 'Sweden'}]	1/2/2013	0	90	[{'iso_639_1': 'sv', 'name': 'svenska'}]	Released		The FjÃ¤llbacka Murders: Friends for Life	FALSE	5.6	7
FALSE	{'id': 245326, 'name': 'The FjÃ¤llbacka Murders', 'poster_path': '/q2ldSCwmdEUpfW4y4HuLpIhauV3.jpg', 'backdrop_path': '/hGhTAKFSQfoT4kdpj031SDWdN6k.jpg'}	0	[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]		168057	tt2259268	sv	FjÃ¤llbackamorden 06 - I betraktarens Ã¶ga	Erica's sister Anna is visiting at the same time as the TV program "Antiques cubed" is in town to record at the castle in FjÃ¤llbacka. When Anna runs into the TV host for the show, Claes Wager, sparks quickly evolve into a flirt between the two of them. During preparation at the castle Anna is the one to find Linda Hamrin unconscious from an overdose of medicine. Both Erica and Patrik are dragged into the case when only a day later a man, Hasse Wennerman, is killed and the rumors of an affair that led to Linda's overdose spiral up into a big conflict. The old painting, Hasse Wennerman brought to the antique show, is also missing and when it is found among Annas belongings, Erica gets a hard time trying to prove her sisters innocence	1.322312	/cRMHAkgu8Uueu7NsDezl2QLTPGU.jpg	[{'name': 'Tre VÃ¤nner Produktion AB', 'id': 11792}]	[{'iso_3166_1': 'SE', 'name': 'Sweden'}]	12/26/2012	0	90	[{'iso_639_1': 'sv', 'name': 'svenska'}]	Released		The FjÃ¤llbacka Murders: In the Eye of the Beholder	FALSE	5.4	7
FALSE	{'id': 245326, 'name': 'The FjÃ¤llbacka Murders', 'poster_path': '/q2ldSCwmdEUpfW4y4HuLpIhauV3.jpg', 'backdrop_path': '/hGhTAKFSQfoT4kdpj031SDWdN6k.jpg'}	0	[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]	http://www.trevanner.se/se/film/fjallbackamorden-2/	231812	tt2188743	sv	FjÃ¤llbackamorden 03 - Strandridaren	The young coast guard and diver Jessica finds two dead scuba divers after a storm. She disagrees with her superiors that it was an accident and seeks the help of her childhood friend Patrik. Patrik and Erica, who are on their way to a romantic holiday, make a detour to the beautiful village of Kungshamn. They soon become involved in the case. Erica hides her real identity as the policemans wife and is invited to join the museum association. Already during the first meeting she attends the associations chairman is found murdered... The three deaths are now officially opened for investigation, and the common denominator between the victims seems to have been an interest in the wreckage of a 1820s ship. Did somebody finally find it? And what cargo did it carry? What caused the ship to sink?	1.568161	/9w9hRVLfZbovAfr5VharEeLxJAc.jpg	[{'name': 'Tre VÃ¤nner Produktion AB', 'id': 11792}]	[{'iso_3166_1': 'SE', 'name': 'Sweden'}]	9/22/2013	0	90	[{'iso_639_1': 'sv', 'name': 'svenska'}]	Released		The FjÃ¤llbacka Murders: The Coast Rider	FALSE	5.3	6
FALSE		0	[{'id': 37, 'name': 'Western'}]		210019	tt0045119	en	The San Francisco Story	After five years of being away, Rick Nelson (Joel McCrea) returns to San Francisco to find it filled with corruption - and crooked politicians. It isn't until he meets a beautiful San Franciscan (Yvonne De Carlo), that Nelson decides to get involved with bringing law-and-order to the city by the bay!	0.499595	/26pFhyTfXBb4FlTMWzSXW4e0YUU.jpg	[{'name': 'Fidelity-Vogue Pictures Inc.', 'id': 13575}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	5/11/1952	0	80	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Between the Sea and the Sierras Stood the Sin-Strewn Gateway to Gold!	The San Francisco Story	FALSE	5	1
FALSE		0	[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]		109020	tt0046307	en	Rough Shoot	An American military officer (Joel McCrea) and his wife (Evelyn Keyes) move to a cottage in what they think is the peaceful English countryside, only to discover the area is a hotbed of spies and secret agents. Director Robert Parrish's 1952 British espionage thriller--with a climax set at Madame Tussaud's Wax Museum in London--also stars Herbert Lom, Marius Goring, Roland Culver, Frank Lawton and Megs Jenkins.	0.087975	/8CpwAAaIxwlTw3tNVnk0SzgyhXt.jpg	[{'name': 'Raymond Stross Productions', 'id': 13665}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	5/15/1953	0	88	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Rough Shoot	FALSE	6	2
FALSE		0	[{'id': 18, 'name': 'Drama'}]		185154	tt0072674	en	Autobiography of a Princess	No Overview	0.459907	/4WelwZyL9g68Y5YcRjZj79CYcei.jpg	[{'name': 'Merchant Ivory Productions', 'id': 2370}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	10/5/1975	0	60	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Autobiography of a Princess	FALSE	5	1
FALSE		0	[{'id': 80, 'name': 'Crime'}]		105848	tt0075045	en	Paura in cittÃ 	The film focuses on Murri; the token maverick cop. He is called in after a bunch of criminals pull off a successful prison break and spend the night picking off various informers and people they don't like. Murri investigates; hooking up with one of the criminal's nieces along the way. He uses his own methods; which mostly involve breaking all the rules, and thus comes under a lot of scrutiny from his superiors who don't take too kindly to the cop's way of working.	0.025145	/iaoQ4syyTcjsThtYEvlSnV6SD8L.jpg	[]	[{'iso_3166_1': 'IT', 'name': 'Italy'}]	1/1/1976	0	90	[{'iso_639_1': 'it', 'name': 'Italiano'}]	Released		Street War	FALSE	0	0
FALSE		0	[{'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]		105672	tt0079340	it	Indagine su un delitto perfetto	The death of a multinational companyâ€™s chairman induces the three candidates for the chairmanship to plot against one another for control of the business.	0.001106	/sviua1rzRwtywJRpv437MbEDjKo.jpg	[{'name': 'CLC', 'id': 12751}]	[{'iso_3166_1': 'IT', 'name': 'Italy'}]	11/24/1978	0	90	[{'iso_639_1': 'it', 'name': 'Italiano'}]	Released		The Perfect Crime	FALSE	0	0
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]		260883	tt0179463	en	Il testimone deve tacere	De Luca is killed by Marchetti's chauffeur. Marchetti ordered the murder because he was to be accused by De Luca. The two have a car accident while going home to get an alibi. There is a witness, Sironi, who calls the police. But when the police arrive the car has gone and so have the two men. Inspector Santi and young judge Novelli look into the strange case. Marchetti, however, is a powerful man and Sironi and his family begin to be obsessed first by threats then by assaults.	0.25		[]	[]	5/15/1974	0	100	[{'iso_639_1': 'it', 'name': 'Italiano'}]	Released		Silence the Witness	FALSE	0	0
FALSE		0	[]		147643	tt0082233	en	A Dangerous Summer	Building is Howard's passion, and he is so absorbed in his plans to build an elaborate resort in the Blue Mountains of Australia that he ignores certain obvious signals that his business partner is not entirely on the up-and-up. After a brush fire destroys the resort, an insurance investigator comes nosing around, whom Howard's partner deals with in a drastic manner. By the time Lloyds of London's senior investigator George Engels (James Mason in one of his last roles) arrives on the scene, Howard (Tom Skerritt) is anxious to set things to rights.	0.451139	/rJarR2a4sHbo27TqOKrPvApZIze.jpg	[]	[]	10/22/1982	0	0	[]	Released	A Murderer... A Captive Woman ...and a Deranged Arsonist ...in a Deadly Inferno!	A Dangerous Summer	FALSE	0	0
FALSE		0	[{'id': 18, 'name': 'Drama'}]		49635	tt0293562	en	The Rosa Parks Story	The story of the civil rights heroine whose refusal to obey racial bus segregation was just one of her acts in her fight for justice.	0.068012	/zWnLMIdfkF1pLwBKZYOSGObw5g8.jpg	[]	[]	2/24/2002	0	97	[]	Released	America, 1955. Her act of courage changed the world. But how it changed her life has never been told... until now.	The Rosa Parks Story	FALSE	2	1
FALSE		9900000	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	http://www.w-b-film.de/	368031	tt3352390	en	Unfriend	Enjoying college life as a popular student, Laura shares everything with her more  than 800 friends on Facebook. But one day, after accepting a friend request from a  social outcast named Marina, Lauraâ€™s life is cursed...	14.282584	/8sc2FXCczMd4lb8j5YiT0S6aQiO.jpg	[{'name': 'Wiedemann & Berg Filmproduktion', 'id': 336}, {'name': 'Seven Pictures', 'id': 1107}, {'name': 'Two Oceans Production (TOP)', 'id': 60227}]	[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]	1/7/2016	2400000	92	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Be careful who you click with.	Friend Request	FALSE	5.3	376
FALSE		0	[{'id': 53, 'name': 'Thriller'}]		376579	tt3655682	en	Let's Be Evil	A woman enters an underground bunker where gifted children use virtual reality technology to wreak havoc.	4.39495	/87uNhKQRhA5oYT1qWywSFIjAcTS.jpg	[{'name': 'Posterity Pictures', 'id': 80069}, {'name': "Let's Be Evil", 'id': 80070}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	8/5/2016	0	83	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Evil see. Evil do.	Let's Be Evil	FALSE	4.4	43
FALSE		0	[{'id': 18, 'name': 'Drama'}]	http://filmrise.com/five-nights-maine/	356901	tt3352034	en	Five Nights in Maine	A young African American man, reeling from the tragic loss of his wife, travels to rural Maine to seek answers from his estranged mother-in-law, who is herself confronting guilt and grief over her daughter's death.	1.448776	/zAikQq1SHrqemb5qGqtzA4PX72v.jpg	[{'name': 'Loveless', 'id': 26951}, {'name': 'Yoruba Saxon Productions', 'id': 65927}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	8/5/2016	0	82	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Five Nights in Maine	FALSE	5.4	14
FALSE		0	[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]		403593	tt2922724	en	Bazodee	Set in beautiful Trinidad and Tobago, BAZODEE is a Bollywood style Caribbean musical about being true to yourself and honest in love at all costs.	0.379968	/e4BsUZ7gPbDIDybmXUr5HvI9LFr.jpg	[{'name': 'Create Entertainment', 'id': 50089}, {'name': 'Indiepelago Films', 'id': 80071}]	[{'iso_3166_1': 'TT', 'name': 'Trinidad and Tobago'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]	8/5/2016	0	101	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Love is a Carousel	Bazodee	FALSE	10	1
FALSE		0	[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]		26803	tt0080469	en	Breaking Glass	Breaking Glass is the story of punk singer Kate and her meteoric rise to stardom. Starting out in the rock pubs of London, Kate, assisted by her manager Danny, becomes a huge star overnight. Once at the top the pressure is immense as Kate's band are squeezed out and she is left to cope alone in the spotlight.	0.975441	/dZGF8SFDIijUVyUJTAxRwDx7Vto.jpg	[{'name': 'Allied Stars', 'id': 4587}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	10/1/1980	0	104	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Breaking Glass	FALSE	7	12
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]		402446	tt4526546	en	Edge of Winter	When two brothers are stranded by a brutal winter storm with an unpredictable father they barely know, the boys begin to suspect their supposed protector may be their biggest threat.	2.394264	/4h7vWxIt7aoUAJlMYh8ZmUEtQhi.jpg	[]	[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]	7/31/2016	0	89	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Nothing is more dangerous than a father's love.	Edge of Winter	FALSE	5.6	39
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]		336455	tt2597892	en	Viral	Following the outbreak of a virus that wipes out the majority of the human population, a young woman documents her family's new life in quarantine and tries to protect her infected sister.	6.944764	/sPGza1quER8EDclD4gQ56V0wjen.jpg	[{'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'IM Global Octane', 'id': 49982}, {'name': 'Chapter One Films', 'id': 55265}, {'name': 'Busted Shark Productions', 'id': 60621}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2/18/2016	551760	86	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Fear what's inside	Viral	FALSE	5.5	101
FALSE		0	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]		407389	tt3894312	en	The Remains	After a family moves into an old Victorian home, they discover a chest in the attic containing antiques tainted by a malevolent spirit. As the antiques slowly possess each family member, the spirit grows stronger, hellbent on kidnapping the children.	2.650518	/2lRIYheeGsqqzvra7WvnGXokwYy.jpg	[{'name': 'EBF Productions', 'id': 17380}, {'name': 'Diablo Entertainment', 'id': 57537}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	8/5/2016	0	85	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Some things are best left alone.	The Remains	FALSE	4	50
FALSE		0	[{'id': 18, 'name': 'Drama'}]	https://www.facebook.com/Perekonnavaled/	384111	tt5489954	et	Perekonnavaled	The film is set in a town that has a professional symphony orchestra, managed by authoritarian and confident Paul Levald, who has conducted both the orchestra and his family affairs for years. Due to dramatic events, Paulâ€™s son-in-law Egon Rei must unexpectedly assume his duties. In addition to the baton, power and responsibility as well as the tensions in the orchestra, Egon inherits his father-in-lawâ€™s secrets and obligations from his complicated past. New lies are born out of old ones and, at some point, Egon realises that the revelation of truth might cause a real chaos.  "Family Lies" by Valentin Kuik and Manfred Vainokivi is a relationship drama about elephants in the bedroom and skeletons in the closet, about small and big deceptions, half-truths and set-ups that can be found in every familyâ€™s secret chronicles.	0.038957	/sEjObsz6mSTIXBjObC9xgiTB2ba.jpg	[{'name': 'Filmivabrik', 'id': 73069}]	[{'iso_3166_1': 'EE', 'name': 'Estonia'}]	3/1/2016	0	82	[{'iso_639_1': 'et', 'name': 'Eesti'}]	Released		Family Lies	FALSE	0	0
FALSE		0	[]		256916	tt0120250	es	Sus ojos se cerraron y el mundo sigue andando		0.376985	/4BpJvTVUDLhZk7IZoAZJbkHRNm7.jpg	[]	[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]	1/23/1998	0		[{'iso_639_1': 'es', 'name': 'EspaÃ±ol'}]	Released		Sus ojos se cerraron y el mundo sigue andando	FALSE	5	1
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]		31111	tt1213926	it	La siciliana ribelle	Inspired to a true story, on November 5th 1991, Rita Atria a young 17-year-old Sicilian girl, goes to see an anti-Mafia judge Paolo Borsellino to denounce the Mafia system that was responsible for the murder of her father and her brother. It is the first time that such a young woman from a Mafia family rebels and betrays the Mafia. From that moment on, Rita's days are numbered. She only has nine months to live...	1.547095	/ygk3InIn9UDJLh15QUxZwxVZ6jQ.jpg	[{'name': 'Roissy Films', 'id': 2282}, {'name': 'Rai Cinema', 'id': 2683}, {'name': 'R&C Produzioni', 'id': 19385}, {'name': 'Euro Film', 'id': 26879}]	[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]	12/31/2008	0	113	[{'iso_639_1': 'it', 'name': 'Italiano'}]	Released	What would drive a seventeen-year-old girl to betray her family? And if that family was the mafia?	The Sicilian Girl	FALSE	6.7	12
